simulation,investor 0,investor 1,investor 2,investor 3,investor 4,investor 5,investor 6,investor 7,investor 8,investor 9,investor 10,investor 11,investor 12,investor 13,investor 14,investor 15,investor 16,investor 17,investor 18,investor 19,investor 20,investor 21,investor 22,investor 23,investor 24,investor 25,investor 26,investor 27,investor 28,investor 29,investor 30,investor 31,investor 32,investor 33,investor 34,investor 35,investor 36,investor 37,investor 38,investor 39,investor 40,investor 41,investor 42,investor 43,investor 44,investor 45,investor 46,investor 47,investor 48,investor 49,investor 50,investor 51,investor 52,investor 53,investor 54,investor 55,investor 56,investor 57,investor 58,investor 59,investor 60,investor 61,investor 62,investor 63,investor 64,investor 65,investor 66,investor 67,investor 68,investor 69,investor 70,investor 71,investor 72,investor 73,investor 74,investor 75,investor 76,investor 77,investor 78,investor 79,investor 80,investor 81,investor 82,investor 83,investor 84,investor 85,investor 86,investor 87,investor 88,investor 89,investor 90,investor 91,investor 92,investor 93,investor 94,investor 95,investor 96,investor 97,investor 98,investor 99,investor 100,investor 101,investor 102,investor 103,investor 104,investor 105,investor 106,investor 107,investor 108,investor 109,investor 110,investor 111,investor 112,investor 113,investor 114,investor 115,investor 116,investor 117,investor 118,investor 119,investor 120,investor 121,investor 122,investor 123,investor 124,investor 125,investor 126,investor 127,investor 128,investor 129,investor 130,investor 131,investor 132,investor 133,investor 134,investor 135,investor 136,investor 137,investor 138,investor 139,investor 140,investor 141,investor 142,investor 143,investor 144,investor 145,investor 146
86,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1112.942103,1130.732012,1251.081139,1325.045382,1325.045382,1325.045382,1325.045382,1325.045382,1325.045382,1325.045382,1325.045382,1325.045382,1112.942103,1130.732012,1251.081139,1325.045382,1325.045382,1325.045382,1325.045382,1325.045382,1325.045382,1325.045382,1325.045382,1325.045382,1112.942103,1130.732012,1251.081139,1325.045382,1325.045382,1325.045382,1325.045382,1325.045382,1325.045382,1325.045382,1325.045382,1325.045382,1269.951921,1427.627184,2032.940639,2260.255825,2187.550497,2187.550497,2187.550497,2187.550497,2187.550497,2187.550497,2187.550497,2187.550497,1784.874557,2298.058303,2419.127614,2190.017968,2144.465702,2144.465702,2144.465702,2144.465702,2144.465702,2144.465702,2144.465702,2144.465702,3073.819675,2545.363952,2190.991135,2144.465702,2144.465702,2144.465702,2144.465702,2144.465702,2144.465702,2144.465702,2144.465702,2549.068117,2190.991135,2144.465702,2144.465702,2144.465702,2144.465702,2144.465702,2144.465702,2144.465702,2144.465702,2190.991135,2144.465702,2144.465702,2144.465702,2144.465702,2144.465702,2144.465702,2144.465702,2144.465702,2144.465702,2144.465702,2144.465702,2144.465702,2144.465702,2144.465702,2144.465702,2144.465702,2144.465702,2144.465702,2144.465702,2144.465702,2144.465702,2144.465702,2144.465702,2144.465702,2144.465702,2144.465702,2144.465702,2144.465702,2144.465702
87,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1135.008862,1142.277820,1181.824665,1195.629619,1292.211290,1292.211290,1292.211290,1292.211290,1292.211290,1292.211290,1292.211290,1292.211290,1507.678327,1743.152295,1918.555808,2027.380599,2242.396657,2242.396657,2242.396657,2242.396657,2242.396657,2242.396657,2242.396657,2242.396657,1590.220385,1974.518289,2190.656924,2451.967014,2298.149875,2298.149875,2298.149875,2298.149875,2298.149875,2298.149875,2298.149875,2298.149875,1613.393940,1994.016115,2207.875366,2485.644751,2254.402972,2254.402972,2254.402972,2254.402972,2254.402972,2254.402972,2254.402972,2254.402972,1616.514360,2011.125181,2270.087543,2438.571896,2252.215455,2252.215455,2252.215455,2252.215455,2252.215455,2252.215455,2252.215455,2252.215455,1853.590582,2348.817710,2557.375570,2438.571896,2252.215455,2252.215455,2252.215455,2252.215455,2252.215455,2252.215455,2252.215455,2252.215455,3091.404301,3029.475847,2529.743221,2252.215455,2252.215455,2252.215455,2252.215455,2252.215455,2252.215455,2252.215455,2252.215455,3119.748899,2529.743221,2252.215455,2252.215455,2252.215455,2252.215455,2252.215455,2252.215455,2252.215455,2252.215455,2529.743221,2252.215455,2252.215455,2252.215455,2252.215455,2252.215455,2252.215455,2252.215455,2252.215455,2252.215455,2252.215455,2252.215455,2252.215455,2252.215455,2252.215455,2252.215455,2252.215455,2252.215455,2252.215455,2252.215455,2252.215455,2252.215455,2252.215455,2252.215455,2252.215455,2252.215455,2252.215455,2252.215455,2252.215455,2252.215455
88,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1063.535836,1091.406697,1212.748393,1212.748393,1212.748393,1212.748393,1212.748393,1212.748393,1212.748393,1212.748393,1212.748393,1212.748393,1311.206988,1740.754289,2035.194674,2043.589426,2043.589426,2043.589426,2043.589426,2043.589426,2043.589426,2043.589426,2043.589426,2043.589426,1400.883981,1893.708671,2313.123501,2109.988707,2042.417838,2042.417838,2042.417838,2042.417838,2042.417838,2042.417838,2042.417838,2042.417838,1854.492422,2458.712516,2475.151737,2109.988707,2042.417838,2042.417838,2042.417838,2042.417838,2042.417838,2042.417838,2042.417838,2042.417838,2769.545872,2522.005794,2096.278257,2042.417838,2042.417838,2042.417838,2042.417838,2042.417838,2042.417838,2042.417838,2042.417838,2611.123360,2096.278257,2042.417838,2042.417838,2042.417838,2042.417838,2042.417838,2042.417838,2042.417838,2042.417838,2096.278257,2042.417838,2042.417838,2042.417838,2042.417838,2042.417838,2042.417838,2042.417838,2042.417838,2042.417838,2042.417838,2042.417838,2042.417838,2042.417838,2042.417838,2042.417838,2042.417838,2042.417838,2042.417838,2042.417838,2042.417838,2042.417838,2042.417838,2042.417838,2042.417838,2042.417838,2042.417838,2042.417838,2042.417838,2042.417838
89,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1249.141264,1601.463616,2083.987164,2009.211579,2009.211579,2009.211579,2009.211579,2009.211579,2009.211579,2009.211579,2009.211579,2009.211579,1868.866190,2174.338222,2083.987164,2009.211579,2009.211579,2009.211579,2009.211579,2009.211579,2009.211579,2009.211579,2009.211579,2009.211579,2657.149008,2108.013861,2009.211579,2009.211579,2009.211579,2009.211579,2009.211579,2009.211579,2009.211579,2009.211579,2009.211579,2232.410015,2009.211579,2009.211579,2009.211579,2009.211579,2009.211579,2009.211579,2009.211579,2009.211579,2009.211579,2009.211579,2009.211579,2009.211579,2009.211579,2009.211579,2009.211579,2009.211579,2009.211579,2009.211579,2009.211579,2009.211579,2009.211579,2009.211579,2009.211579,2009.211579,2009.211579,2009.211579,2009.211579,2009.211579,2009.211579,2009.211579,2009.211579,2009.211579,2009.211579,2009.211579,2009.211579,2009.211579,2009.211579,2009.211579,2009.211579
90,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1437.766005,1558.986857,2119.481306,2201.441484,2201.441484,2201.441484,2201.441484,2201.441484,2201.441484,2201.441484,2201.441484,2201.441484,1574.973717,1660.792756,2235.292123,2333.971870,2333.971870,2333.971870,2333.971870,2333.971870,2333.971870,2333.971870,2333.971870,2333.971870,1605.193621,1755.938771,2419.593111,2497.085063,2461.615607,2461.615607,2461.615607,2461.615607,2461.615607,2461.615607,2461.615607,2461.615607,1605.193621,1755.938771,2419.593111,2497.085063,2461.615607,2461.615607,2461.615607,2461.615607,2461.615607,2461.615607,2461.615607,2461.615607,1605.193621,1755.938771,2419.593111,2497.085063,2461.615607,2461.615607,2461.615607,2461.615607,2461.615607,2461.615607,2461.615607,2461.615607,1888.612169,2363.426191,2725.024566,2497.085063,2461.615607,2461.615607,2461.615607,2461.615607,2461.615607,2461.615607,2461.615607,2461.615607,3481.298085,2759.976337,2545.246249,2461.615607,2461.615607,2461.615607,2461.615607,2461.615607,2461.615607,2461.615607,2461.615607,2769.005191,2545.246249,2461.615607,2461.615607,2461.615607,2461.615607,2461.615607,2461.615607,2461.615607,2461.615607,2545.246249,2461.615607,2461.615607,2461.615607,2461.615607,2461.615607,2461.615607,2461.615607,2461.615607,2461.615607,2461.615607,2461.615607,2461.615607,2461.615607,2461.615607,2461.615607,2461.615607,2461.615607,2461.615607,2461.615607,2461.615607,2461.615607,2461.615607,2461.615607,2461.615607,2461.615607,2461.615607,2461.615607,2461.615607,2461.615607
91,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1150.898864,1187.236451,1227.674585,1294.505751,1311.237563,1311.237563,1311.237563,1311.237563,1311.237563,1311.237563,1311.237563,1311.237563,1552.701121,1724.591873,1851.587234,2306.618946,2344.979797,2344.979797,2344.979797,2344.979797,2344.979797,2344.979797,2344.979797,2344.979797,1640.305458,1815.352549,1909.398778,2355.563405,2256.150512,2256.150512,2256.150512,2256.150512,2256.150512,2256.150512,2256.150512,2256.150512,1658.092645,1823.274707,2038.599891,2494.440341,2321.034193,2321.034193,2321.034193,2321.034193,2321.034193,2321.034193,2321.034193,2321.034193,1656.224416,1821.220389,2036.303013,2491.629577,2318.418807,2318.418807,2318.418807,2318.418807,2318.418807,2318.418807,2318.418807,2318.418807,1969.864157,2398.797529,2860.426182,2491.629577,2318.418807,2318.418807,2318.418807,2318.418807,2318.418807,2318.418807,2318.418807,2318.418807,3567.855240,2912.677615,2562.793308,2318.418807,2318.418807,2318.418807,2318.418807,2318.418807,2318.418807,2318.418807,2318.418807,3206.693354,2562.793308,2318.418807,2318.418807,2318.418807,2318.418807,2318.418807,2318.418807,2318.418807,2318.418807,2562.793308,2318.418807,2318.418807,2318.418807,2318.418807,2318.418807,2318.418807,2318.418807,2318.418807,2318.418807,2318.418807,2318.418807,2318.418807,2318.418807,2318.418807,2318.418807,2318.418807,2318.418807,2318.418807,2318.418807,2318.418807,2318.418807,2318.418807,2318.418807,2318.418807,2318.418807,2318.418807,2318.418807,2318.418807,2318.418807
92,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1093.044764,1120.251501,1170.461315,1295.091019,1295.236297,1295.236297,1295.236297,1295.236297,1295.236297,1295.236297,1295.236297,1295.236297,1394.824286,1493.441371,1803.254416,2214.583571,2192.264769,2192.264769,2192.264769,2192.264769,2192.264769,2192.264769,2192.264769,2192.264769,1422.502650,1535.257798,2144.415289,2398.207215,2268.564296,2268.564296,2268.564296,2268.564296,2268.564296,2268.564296,2268.564296,2268.564296,1422.502650,1535.257798,2144.415289,2398.207215,2268.564296,2268.564296,2268.564296,2268.564296,2268.564296,2268.564296,2268.564296,2268.564296,1550.919476,1980.678538,2393.857135,2398.207215,2268.564296,2268.564296,2268.564296,2268.564296,2268.564296,2268.564296,2268.564296,2268.564296,3431.767936,2740.785844,2470.474564,2268.564296,2268.564296,2268.564296,2268.564296,2268.564296,2268.564296,2268.564296,2268.564296,2740.785844,2470.474564,2268.564296,2268.564296,2268.564296,2268.564296,2268.564296,2268.564296,2268.564296,2268.564296,2470.474564,2268.564296,2268.564296,2268.564296,2268.564296,2268.564296,2268.564296,2268.564296,2268.564296,2268.564296,2268.564296,2268.564296,2268.564296,2268.564296,2268.564296,2268.564296,2268.564296,2268.564296,2268.564296,2268.564296,2268.564296,2268.564296,2268.564296,2268.564296,2268.564296,2268.564296,2268.564296,2268.564296,2268.564296,2268.564296
93,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1121.074801,1164.881902,1339.709471,1339.709471,1339.709471,1339.709471,1339.709471,1339.709471,1339.709471,1339.709471,1339.709471,1339.709471,1121.074801,1164.881902,1339.709471,1339.709471,1339.709471,1339.709471,1339.709471,1339.709471,1339.709471,1339.709471,1339.709471,1339.709471,1121.074801,1164.881902,1339.709471,1339.709471,1339.709471,1339.709471,1339.709471,1339.709471,1339.709471,1339.709471,1339.709471,1339.709471,1381.165701,1555.498660,2221.576303,2267.200967,2156.330619,2156.330619,2156.330619,2156.330619,2156.330619,2156.330619,2156.330619,2156.330619,1406.733406,1588.566706,2298.042852,2252.235351,2172.558107,2172.558107,2172.558107,2172.558107,2172.558107,2172.558107,2172.558107,2172.558107,1807.340664,2253.105141,2339.425855,2252.235351,2172.558107,2172.558107,2172.558107,2172.558107,2172.558107,2172.558107,2172.558107,2172.558107,3623.085300,2607.547882,2289.423253,2172.558107,2172.558107,2172.558107,2172.558107,2172.558107,2172.558107,2172.558107,2172.558107,2596.912066,2289.423253,2172.558107,2172.558107,2172.558107,2172.558107,2172.558107,2172.558107,2172.558107,2172.558107,2289.423253,2172.558107,2172.558107,2172.558107,2172.558107,2172.558107,2172.558107,2172.558107,2172.558107,2172.558107,2172.558107,2172.558107,2172.558107,2172.558107,2172.558107,2172.558107,2172.558107,2172.558107,2172.558107,2172.558107,2172.558107,2172.558107,2172.558107,2172.558107,2172.558107,2172.558107,2172.558107,2172.558107,2172.558107,2172.558107
94,1204.806198,1221.038565,1283.009008,1381.605139,1381.605139,1381.605139,1381.605139,1381.605139,1381.605139,1381.605139,1381.605139,1381.605139,1204.806198,1221.038565,1283.009008,1381.605139,1381.605139,1381.605139,1381.605139,1381.605139,1381.605139,1381.605139,1381.605139,1381.605139,1204.806198,1221.038565,1283.009008,1381.605139,1381.605139,1381.605139,1381.605139,1381.605139,1381.605139,1381.605139,1381.605139,1381.605139,1204.806198,1221.038565,1283.009008,1381.605139,1381.605139,1381.605139,1381.605139,1381.605139,1381.605139,1381.605139,1381.605139,1381.605139,1578.598453,1804.436302,2086.553041,2426.721315,2426.721321,2426.721321,2426.721321,2426.721321,2426.721321,2426.721321,2426.721321,2426.721321,1586.552944,1839.151522,2015.464338,2470.016912,2350.427567,2350.427567,2350.427567,2350.427567,2350.427567,2350.427567,2350.427567,2350.427567,1613.188808,1831.329375,2045.169962,2453.201631,2360.288934,2360.288934,2360.288934,2360.288934,2360.288934,2360.288934,2360.288934,2360.288934,2330.891430,2757.561740,2637.667019,2453.201631,2360.288934,2360.288934,2360.288934,2360.288934,2360.288934,2360.288934,2360.288934,2360.288934,3513.921870,2897.385974,2459.532980,2360.288934,2360.288934,2360.288934,2360.288934,2360.288934,2360.288934,2360.288934,2360.288934,2893.550347,2459.532980,2360.288934,2360.288934,2360.288934,2360.288934,2360.288934,2360.288934,2360.288934,2360.288934,2459.532980,2360.288934,2360.288934,2360.288934,2360.288934,2360.288934,2360.288934,2360.288934,2360.288934,2360.288934,2360.288934,2360.288934,2360.288934,2360.288934,2360.288934,2360.288934,2360.288934,2360.288934,2360.288934,2360.288934,2360.288934,2360.288934,2360.288934,2360.288934,2360.288934,2360.288934,2360.288934,2360.288934,2360.288934,2360.288934
95,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1233.385083,1333.704062,1529.279812,1770.186898,1917.489332,1917.489332,1917.489332,1917.489332,1917.489332,1917.489332,1917.489332,1917.489332,1256.759171,1504.441589,1947.307361,2287.043503,2069.656753,2069.656753,2069.656753,2069.656753,2069.656753,2069.656753,2069.656753,2069.656753,2183.299782,2822.743264,2471.287428,2287.043503,2069.656753,2069.656753,2069.656753,2069.656753,2069.656753,2069.656753,2069.656753,2069.656753,3341.675449,2612.417079,2427.975504,2069.656753,2069.656753,2069.656753,2069.656753,2069.656753,2069.656753,2069.656753,2069.656753,2709.068991,2427.975504,2069.656753,2069.656753,2069.656753,2069.656753,2069.656753,2069.656753,2069.656753,2069.656753,2427.975504,2069.656753,2069.656753,2069.656753,2069.656753,2069.656753,2069.656753,2069.656753,2069.656753,2069.656753,2069.656753,2069.656753,2069.656753,2069.656753,2069.656753,2069.656753,2069.656753,2069.656753,2069.656753,2069.656753,2069.656753,2069.656753,2069.656753,2069.656753,2069.656753,2069.656753,2069.656753,2069.656753,2069.656753,2069.656753
96,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1360.027871,1432.414531,1685.686180,1864.490263,2053.560879,2053.560879,2053.560879,2053.560879,2053.560879,2053.560879,2053.560879,2053.560879,1454.529680,1559.878926,1968.231316,2551.146900,2256.811912,2256.811912,2256.811912,2256.811912,2256.811912,2256.811912,2256.811912,2256.811912,1497.157226,1596.286791,2000.311292,2432.348950,2226.595630,2226.595630,2226.595630,2226.595630,2226.595630,2226.595630,2226.595630,2226.595630,1768.074328,2212.267827,2216.631428,2432.348950,2226.595630,2226.595630,2226.595630,2226.595630,2226.595630,2226.595630,2226.595630,2226.595630,3376.339192,2567.460708,2441.288589,2226.595630,2226.595630,2226.595630,2226.595630,2226.595630,2226.595630,2226.595630,2226.595630,2676.552692,2441.288589,2226.595630,2226.595630,2226.595630,2226.595630,2226.595630,2226.595630,2226.595630,2226.595630,2441.288589,2226.595630,2226.595630,2226.595630,2226.595630,2226.595630,2226.595630,2226.595630,2226.595630,2226.595630,2226.595630,2226.595630,2226.595630,2226.595630,2226.595630,2226.595630,2226.595630,2226.595630,2226.595630,2226.595630,2226.595630,2226.595630,2226.595630,2226.595630,2226.595630,2226.595630,2226.595630,2226.595630,2226.595630,2226.595630
97,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1154.028910,1181.852361,1227.322193,1269.970872,1413.816719,1406.792759,1406.792759,1406.792759,1406.792759,1406.792759,1406.792759,1406.792759,1154.028910,1181.852361,1227.322193,1269.970872,1413.816719,1406.792759,1406.792759,1406.792759,1406.792759,1406.792759,1406.792759,1406.792759,1154.028910,1181.852361,1227.322193,1269.970872,1413.816719,1406.792759,1406.792759,1406.792759,1406.792759,1406.792759,1406.792759,1406.792759,1398.439216,1533.983025,1992.793144,2163.881869,2453.461353,2439.533445,2439.533445,2439.533445,2439.533445,2439.533445,2439.533445,2439.533445,1466.893593,1589.437340,2400.433040,2457.690188,2415.045006,2409.399768,2409.399768,2409.399768,2409.399768,2409.399768,2409.399768,2409.399768,1466.893593,1589.437340,2400.433040,2457.690188,2415.045006,2409.399768,2409.399768,2409.399768,2409.399768,2409.399768,2409.399768,2409.399768,1838.573344,2710.504633,2578.886406,2498.257507,2415.045006,2409.399768,2409.399768,2409.399768,2409.399768,2409.399768,2409.399768,2409.399768,3617.891677,2982.473283,2510.492978,2422.898428,2409.399768,2409.399768,2409.399768,2409.399768,2409.399768,2409.399768,2409.399768,3001.027070,2510.492978,2422.898428,2409.399768,2409.399768,2409.399768,2409.399768,2409.399768,2409.399768,2409.399768,2510.492978,2422.898428,2409.399768,2409.399768,2409.399768,2409.399768,2409.399768,2409.399768,2409.399768,2422.898428,2409.399768,2409.399768,2409.399768,2409.399768,2409.399768,2409.399768,2409.399768,2409.399768,2409.399768,2409.399768,2409.399768,2409.399768,2409.399768,2409.399768,2409.399768,2409.399768,2409.399768,2409.399768,2409.399768,2409.399768
98,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1101.979598,1136.250158,1153.308570,1211.824468,1278.832979,1278.832979,1278.832979,1278.832979,1278.832979,1278.832979,1278.832979,1278.832979,1101.979598,1136.250158,1153.308570,1211.824468,1278.832979,1278.832979,1278.832979,1278.832979,1278.832979,1278.832979,1278.832979,1278.832979,1101.979598,1136.250158,1153.308570,1211.824468,1278.832979,1278.832979,1278.832979,1278.832979,1278.832979,1278.832979,1278.832979,1278.832979,1372.712725,1466.301157,1698.566374,2114.600613,2051.370178,2051.370178,2051.370178,2051.370178,2051.370178,2051.370178,2051.370178,2051.370178,1613.034575,2094.958104,2485.302676,2037.846518,2007.446269,2007.446269,2007.446269,2007.446269,2007.446269,2007.446269,2007.446269,2007.446269,3274.064323,2629.234976,2131.933643,2007.446269,2007.446269,2007.446269,2007.446269,2007.446269,2007.446269,2007.446269,2007.446269,2629.234976,2131.933643,2007.446269,2007.446269,2007.446269,2007.446269,2007.446269,2007.446269,2007.446269,2007.446269,2131.933643,2007.446269,2007.446269,2007.446269,2007.446269,2007.446269,2007.446269,2007.446269,2007.446269,2007.446269,2007.446269,2007.446269,2007.446269,2007.446269,2007.446269,2007.446269,2007.446269,2007.446269,2007.446269,2007.446269,2007.446269,2007.446269,2007.446269,2007.446269,2007.446269,2007.446269,2007.446269,2007.446269,2007.446269,2007.446269
99,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1094.965506,1108.927547,1125.701176,1292.763926,1292.763926,1292.763926,1292.763926,1292.763926,1292.763926,1292.763926,1292.763926,1292.763926,1299.456316,1357.863151,1581.131405,2214.089994,2214.089994,2214.089994,2214.089994,2214.089994,2214.089994,2214.089994,2214.089994,2214.089994,1348.013410,1391.881094,1647.174712,2303.159742,2157.332599,2157.332599,2157.332599,2157.332599,2157.332599,2157.332599,2157.332599,2157.332599,1379.948370,1491.926964,1922.152571,2207.135930,2152.993580,2152.993580,2152.993580,2152.993580,2152.993580,2152.993580,2152.993580,2152.993580,1912.706930,2757.598937,2674.889612,2207.135930,2152.993580,2152.993580,2152.993580,2152.993580,2152.993580,2152.993580,2152.993580,2152.993580,3125.960845,2896.033686,2207.135930,2152.993580,2152.993580,2152.993580,2152.993580,2152.993580,2152.993580,2152.993580,2152.993580,2828.266824,2294.674183,2152.993580,2152.993580,2152.993580,2152.993580,2152.993580,2152.993580,2152.993580,2152.993580,2294.674183,2152.993580,2152.993580,2152.993580,2152.993580,2152.993580,2152.993580,2152.993580,2152.993580,2152.993580,2152.993580,2152.993580,2152.993580,2152.993580,2152.993580,2152.993580,2152.993580,2152.993580,2152.993580,2152.993580,2152.993580,2152.993580,2152.993580,2152.993580,2152.993580,2152.993580,2152.993580,2152.993580,2152.993580,2152.993580
100,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1000.000000,1285.422154,1347.972110,1820.933651,2118.269853,2097.578113,2097.578113,2097.578113,2097.578113,2097.578113,2097.578113,2097.578113,2097.578113,1308.554973,1370.206388,2185.685221,2240.708106,2096.438274,2096.438274,2096.438274,2096.438274,2096.438274,2096.438274,2096.438274,2096.438274,2147.501310,2514.456676,2783.712783,2297.790034,2096.438274,2096.438274,2096.438274,2096.438274,2096.438274,2096.438274,2096.438274,2096.438274,3321.115530,2592.655380,2361.581145,2096.438274,2096.438274,2096.438274,2096.438274,2096.438274,2096.438274,2096.438274,2096.438274,2584.277761,2361.581145,2096.438274,2096.438274,2096.438274,2096.438274,2096.438274,2096.438274,2096.438274,2096.438274,2361.581145,2096.438274,2096.438274,2096.438274,2096.438274,2096.438274,2096.438274,2096.438274,2096.438274,2096.438274,2096.438274,2096.438274,2096.438274,2096.438274,2096.438274,2096.438274,2096.438274,2096.438274,2096.438274,2096.438274,2096.438274,2096.438274,2096.438274,2096.438274,2096.438274,2096.438274,2096.438274,2096.438274,2096.438274,2096.438274
